1.426,1.424,1.418,1.413,1.409,1.402,1.384,1.391,1.373,1.361,1.324,1.277,1.228,1.197,1.166,1.148,1.128,1.113,1.100,1.086,1.073,1.073,1.062,1.056,1.057,1.051,1.044,1.040,1.042,1.031,1.020,1.013,0.996,1.010,1.021,1.014,1.013,1.008,1.021,0.994,1.005,1.018,1.014,1.006,1.013,1.013,1.015,0.994,0.988,1.001
1.462,1.447,1.447,1.440,1.431,1.436,1.410,1.428,1.398,1.405,1.359,1.313,1.261,1.201,1.200,1.185,1.133,1.140,1.136,1.118,1.123,1.105,1.094,1.098,1.094,1.076,1.057,1.054,1.076,1.060,1.051,1.040,1.018,1.008,1.008,0.996,1.001,0.993,0.997,0.977,0.995,1.007,0.993,0.985,0.999,0.974,0.989,1.005,1.018,1.007
1.497,1.456,1.437,1.452,1.422,1.413,1.364,1.457,1.441,1.392,1.383,1.314,1.284,1.311,1.186,1.191,1.171,1.165,1.145,1.153,1.176,1.145,1.153,1.082,1.148,1.083,1.059,1.063,1.113,1.043,1.047,1.015,0.980,0.993,1.027,1.029,1.002,0.968,0.988,1.009,1.051,0.998,1.062,1.029,1.045,1.040,1.014,1.012,1.015,1.020
1.415,1.491,1.501,1.461,1.378,1.535,1.609,1.375,1.469,1.355,1.358,1.244,1.360,1.197,1.247,1.271,1.195,1.202,1.175,1.180,1.116,1.027,1.189,1.157,1.095,1.068,1.048,0.999,1.043,1.048,1.015,1.010,0.931,0.996,1.101,1.054,0.962,0.964,1.074,1.022,1.003,0.991,1.001,0.946,0.950,1.015,0.972,0.905,1.001,1.074
