1.311,1.311,1.303,1.296,1.290,1.282,1.276,1.268,1.260,1.252,1.223,1.200,1.182,1.170,1.157,1.149,1.145,1.137,1.132,1.125,1.117,1.111,1.109,1.108,1.102,1.100,1.096,1.094,1.071,1.068,1.064,1.052,1.049,1.047,1.039,1.035,1.035,1.048,1.049,1.034,1.027,1.024,1.025,1.036,1.039,1.031,1.033,1.033,1.030,1.022
1.391,1.386,1.380,1.374,1.355,1.340,1.333,1.323,1.315,1.303,1.259,1.226,1.203,1.186,1.185,1.166,1.152,1.144,1.145,1.129,1.126,1.123,1.116,1.113,1.110,1.108,1.103,1.100,1.100,1.098,1.074,1.083,1.068,1.070,1.059,1.062,1.050,1.050,1.051,1.032,1.045,1.035,1.013,1.020,1.035,1.024,1.021,1.029,1.037,1.040
1.351,1.329,1.333,1.331,1.312,1.312,1.289,1.269,1.252,1.273,1.217,1.182,1.151,1.128,1.131,1.130,1.112,1.103,1.093,1.113,1.095,1.118,1.091,1.109,1.087,1.077,1.100,1.091,1.100,1.074,1.042,1.029,1.061,1.033,1.029,1.031,1.058,1.065,1.048,1.055,1.053,1.046,1.019,1.008,1.036,1.002,1.005,1.008,1.007,1.013
1.354,1.291,1.287,1.288,1.247,1.305,1.237,1.189,1.184,1.246,1.177,1.134,1.126,1.141,1.170,1.126,1.142,1.129,1.132,1.086,1.095,1.130,1.059,1.084,1.099,1.089,1.064,1.090,1.068,1.057,1.069,1.073,1.038,1.037,1.036,0.988,1.004,1.012,0.977,1.019,1.039,0.990,0.994,1.006,1.019,0.996,1.040,1.056,1.004,0.998
