1.308,1.308,1.305,1.300,1.302,1.297,1.293,1.287,1.283,1.279,1.256,1.237,1.218,1.198,1.186,1.168,1.151,1.138,1.126,1.118,1.107,1.099,1.093,1.086,1.083,1.078,1.074,1.069,1.047,1.031,1.027,1.016,1.011,1.006,1.009,1.003,1.002,1.000,0.996,1.007,1.003,1.000,1.001,0.993,0.985,0.985,0.987,0.989,1.003,1.005
1.435,1.434,1.417,1.417,1.419,1.416,1.402,1.401,1.398,1.384,1.354,1.311,1.281,1.243,1.227,1.209,1.169,1.175,1.161,1.152,1.142,1.124,1.120,1.114,1.117,1.099,1.103,1.099,1.084,1.074,1.062,1.064,1.030,1.032,1.019,1.027,1.016,1.016,1.007,1.000,1.007,1.009,1.002,1.030,1.012,1.009,1.002,0.986,0.984,0.998
1.478,1.464,1.469,1.510,1.461,1.479,1.483,1.462,1.475,1.462,1.417,1.438,1.397,1.353,1.315,1.317,1.298,1.297,1.241,1.244,1.248,1.202,1.249,1.229,1.200,1.199,1.195,1.201,1.145,1.101,1.095,1.050,1.033,1.042,1.027,1.014,1.019,1.008,1.018,1.049,1.036,0.985,0.996,0.990,0.998,0.996,1.003,1.014,0.993,0.971
1.480,1.465,1.436,1.485,1.486,1.468,1.417,1.448,1.461,1.418,1.407,1.372,1.285,1.240,1.270,1.279,1.268,1.150,1.183,1.159,1.160,1.173,1.131,1.130,1.121,1.106,1.121,1.026,1.056,1.037,1.003,1.006,1.014,1.006,1.040,1.002,1.010,1.034,1.023,0.991,1.041,1.085,0.990,1.058,0.995,0.999,0.998,1.000,1.022,0.960
